lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,f1,f2,timestamp
0,0,0,0,0,0,21413,31127,37017,1,1,6142
0,0,0,0,0,0,23685,30775,36408,0,0,6145
0,0,0,0,0,0,30871,36008,36296,0,1,6150
0,0,0,0,0,0,22421,30455,35688,0,0,6155
0,0,0,0,0,0,19540,28534,34968,1,0,6160
0,0,0,0,0,0,34168,36536,36712,0,1,6165
0,0,0,0,0,0,20661,29159,34984,0,0,6170
0,0,0,0,0,0,18772,27942,34488,1,0,6175
0,0,0,0,0,0,17284,26934,34184,0,0,6180
0,0,0,0,0,0,30167,35496,36168,1,1,6185
0,0,0,0,0,0,22117,30279,35528,0,0,6190
0,0,0,0,0,0,19572,28614,34984,0,0,6195
0,0,0,0,0,0,30871,34632,35688,1,1,6200
0,0,0,0,0,0,22293,29927,35368,0,0,6205
0,0,0,0,0,0,19444,28262,34840,0,0,6210
0,0,0,0,0,0,32679,34648,35320,1,0,6215
0,0,0,0,0,0,24293,31031,35912,0,1,6220
0,0,0,0,0,0,20324,28887,35112,0,0,6225
0,0,0,0,0,0,18772,27814,34664,1,0,6230
0,0,0,0,0,0,26086,33608,37417,0,1,6242
0,0,0,0,0,0,22885,29927,35800,1,0,6245
0,0,0,0,0,0,31767,38057,37241,0,1,6250
0,0,0,0,0,0,22389,31255,36056,0,0,6255
0,0,0,0,0,0,19748,29063,35192,1,0,6260
0,0,0,0,0,0,29351,34696,35016,0,0,6265
0,0,0,0,0,0,25206,32439,36712,0,1,6270
0,0,0,0,0,0,20292,29223,35384,1,0,6275
0,0,0,0,0,0,20949,29447,35592,0,0,6280
0,0,0,0,0,0,30775,36504,36408,0,1,6285
0,0,0,0,0,0,22181,30519,35704,1,0,6290
0,0,0,0,0,0,19364,28646,34968,0,0,6295
0,0,0,0,0,0,35176,36184,36664,1,1,6300
0,0,0,0,0,0,20228,28839,34792,0,0,6305
0,0,0,0,0,0,18484,27798,34552,0,0,6310
0,0,0,0,0,0,17092,26694,34136,1,0,6315
0,0,0,0,0,0,30295,35912,36328,0,1,6320
0,0,0,0,0,0,22101,30503,35704,0,0,6325
0,0,0,0,0,0,27558,35592,36760,1,1,6337
0,0,0,0,0,0,23301,31015,35896,0,0,6340
0,0,0,0,0,0,19476,28630,35016,1,0,6345
0,0,0,0,0,0,35304,36760,36856,0,1,6350
0,0,0,0,0,0,21461,29815,35240,0,0,6355
0,0,0,0,0,0,19076,28278,34712,1,0,6360
0,0,0,0,0,0,17508,27062,34280,0,0,6365
0,0,0,0,0,0,30151,35832,36200,0,1,6370
0,0,0,0,0,0,22069,30343,35624,1,0,6375
0,0,0,0,0,0,19428,28566,34968,0,0,6380
0,0,0,0,0,0,30967,37625,36840,1,1,6385
0,0,0,0,0,0,22309,31127,35976,0,0,6390
0,0,0,0,0,0,19396,28775,35064,0,0,6395
0,0,0,0,0,0,30743,35848,35576,1,0,6400
0,0,0,0,0,0,23797,31607,36248,0,1,6405
0,0,0,0,0,0,19972,28967,35176,0,0,6410
0,0,0,0,0,0,18148,27702,34648,1,0,6415
0,0,0,0,0,0,30375,37097,36792,0,1,6420
0,0,0,0,0,0,27526,37145,39577,3,2,6463
0,0,0,0,0,0,25654,32503,37529,0,0,6465
0,0,0,0,0,0,31591,36985,37289,0,1,6470
0,0,0,0,0,0,23205,31399,36280,1,0,6475
0,0,0,0,0,0,20100,29127,35384,0,0,6480
0,0,0,0,0,0,31447,35768,36200,1,1,6485
0,0,0,0,0,0,22693,30487,35688,0,0,6490
0,0,0,0,0,0,19796,28743,35080,0,0,6495
0,0,0,0,0,0,29767,33080,35320,1,0,6500
0,0,0,0,0,0,25702,32327,37113,0,1,6505
0,0,0,0,0,0,20645,29223,35544,0,0,6510
0,0,0,0,0,0,21029,29367,35688,1,0,6515
0,0,0,0,0,0,30647,35784,36184,0,1,6520
0,0,0,0,0,0,22373,30471,35656,0,0,6525
0,0,0,0,0,0,19604,28711,35016,1,0,6530
0,0,0,0,0,0,33720,37289,36712,0,1,6535
0,0,0,0,0,0,21125,30023,35480,0,0,6540
0,0,0,0,0,0,18788,28278,34808,1,0,6545
0,0,0,0,0,0,25398,34424,36776,1,1,6562
0,0,0,0,0,0,26198,32695,35800,0,0,6565
0,0,0,0,0,0,30935,35752,35896,1,1,6570
0,0,0,0,0,0,22773,30839,35688,0,0,6575
0,0,0,0,0,0,19652,28662,34984,0,0,6580
0,0,0,0,0,0,34568,38473,37353,1,1,6585
0,0,0,0,0,0,20629,29879,35256,0,0,6590
0,0,0,0,0,0,18756,28230,34728,0,0,6595
0,0,0,0,0,0,17364,27126,34280,1,0,6600
0,0,0,0,0,0,30151,34232,36840,0,1,6605
0,0,0,0,0,0,22373,29943,35688,0,0,6610
0,0,0,0,0,0,19700,28406,34984,1,0,6615
0,0,0,0,0,0,30951,36760,36600,0,1,6620
0,0,0,0,0,0,22261,30823,35800,0,0,6625
0,0,0,0,0,0,19396,28662,35016,1,0,6630
0,0,0,0,0,0,34664,35304,35608,0,1,6635
0,0,0,0,0,0,21813,30039,35416,1,0,6640
0,0,0,0,0,0,19332,28422,34856,0,0,6645
0,0,0,0,0,0,17588,27078,34328,0,0,6650
0,0,0,0,0,0,25974,34472,36472,1,1,6662
0,0,0,0,0,0,22773,30263,35672,0,0,6665
0,0,0,0,0,0,31095,35000,35848,1,1,6670
0,0,0,0,0,0,22565,30215,35480,0,0,6675
0,0,0,0,0,0,19668,28358,34872,0,0,6680
0,0,0,0,0,0,34840,36696,36856,1,1,6685
0,0,0,0,0,0,21797,30215,35304,0,0,6690
0,0,0,0,0,0,19284,28374,34728,0,0,6695
0,0,0,0,0,0,17572,27222,34280,1,0,6700
0,0,0,0,0,0,30199,35624,36136,0,1,6705
0,0,0,0,0,0,22085,30215,35480,1,0,6710
0,0,0,0,0,0,21621,30087,35928,0,0,6715
0,0,0,0,0,0,30887,36328,36232,0,1,6720
0,0,0,0,0,0,22325,30695,35624,1,0,6725
0,0,0,0,0,0,19508,28679,35000,0,0,6730
0,0,0,0,0,0,33832,36040,36408,0,1,6735
0,0,0,0,0,0,20693,29015,34904,1,0,6740
0,0,0,0,0,0,18820,27846,34504,0,0,6745
0,0,0,0,0,0,26710,34168,37401,1,1,6757
0,0,0,0,0,0,23269,30423,35896,0,0,6760
0,0,0,0,0,0,19972,28807,35224,0,0,6765
0,0,0,0,0,0,30711,34760,35880,1,1,6770
0,0,0,0,0,0,22389,30023,35512,0,0,6775
0,0,0,0,0,0,19524,28246,34808,1,0,6780
0,0,0,0,0,0,30935,36504,36424,0,1,6785
0,0,0,0,0,0,22245,30663,35720,0,0,6790
0,0,0,0,0,0,19604,28727,35032,1,0,6795
0,0,0,0,0,0,35368,37529,37177,0,1,6800
0,0,0,0,0,0,21029,29751,35240,0,0,6805
0,0,0,0,0,0,18708,28150,34680,1,0,6810
0,0,0,0,0,0,30007,34680,34680,0,0,6815
0,0,0,0,0,0,24790,31735,36472,0,1,6820
0,0,0,0,0,0,20404,29095,35288,1,0,6825
0,0,0,0,0,0,21269,29559,35784,0,0,6830
0,0,0,0,0,0,30631,36216,36344,1,1,6835
0,0,0,0,0,0,22629,30935,35848,0,0,6840
0,0,0,0,0,0,27414,35368,36680,1,1,6852
0,0,0,0,0,0,23157,30775,35848,0,0,6855
0,0,0,0,0,0,19844,28775,35112,0,0,6860
0,0,0,0,0,0,35384,36632,36921,1,1,6865
0,0,0,0,0,0,20549,29175,34952,0,0,6870
0,0,0,0,0,0,19012,28182,34680,0,0,6875
0,0,0,0,0,0,31063,37193,35736,1,0,6880
0,0,0,0,0,0,25174,32776,36232,0,1,6885
0,0,0,0,0,0,20276,29159,35352,1,0,6890
0,0,0,0,0,0,18900,28278,34968,0,0,6895
0,0,0,0,0,0,30391,35832,36312,0,1,6900
0,0,0,0,0,0,22133,30439,35576,1,0,6905
0,0,0,0,0,0,19492,28662,35000,0,0,6910
0,0,0,0,0,0,31015,37353,36824,0,1,6915
0,0,0,0,0,0,22293,31063,35832,1,0,6920
0,0,0,0,0,0,19556,28919,35080,0,0,6925
0,0,0,0,0,0,34040,36072,36456,0,1,6930
0,0,0,0,0,0,20565,28967,34792,1,0,6935
0,0,0,0,0,0,18804,27830,34504,0,0,6940
0,0,0,0,0,0,26598,34792,36504,1,1,6952
0,0,0,0,0,0,22805,30375,35656,0,0,6955
0,0,0,0,0,0,19764,28759,35128,1,0,6960
0,0,0,0,0,0,30487,35288,36088,0,1,6965
0,0,0,0,0,0,22245,30263,35512,0,0,6970
0,0,0,0,0,0,19684,28566,34872,1,0,6975
0,0,0,0,0,0,30887,35960,36216,0,1,6980
0,0,0,0,0,0,22357,30455,35624,0,0,6985
0,0,0,0,0,0,19668,28646,34952,1,0,6990
0,0,0,0,0,0,33784,35896,36408,0,1,6995
0,0,0,0,0,0,20661,28887,34776,1,0,7000
0,0,0,0,0,0,18772,27798,34504,0,0,7005
0,0,0,0,0,0,31751,35640,35512,0,0,7010
0,0,0,0,0,0,24582,31735,36184,1,1,7015
0,0,0,0,0,0,20324,29127,35272,0,0,7020
0,0,0,0,0,0,18132,27494,34600,0,0,7025
0,0,0,0,0,0,30087,34504,35720,1,1,7030
0,0,0,0,0,0,22117,29815,35432,0,0,7035
0,0,0,0,0,0,27254,34296,37401,1,1,7047
0,0,0,0,0,0,23493,30487,35928,0,0,7050
0,0,0,0,0,0,19860,28502,35080,1,0,7055
0,0,0,0,0,0,31223,35064,35816,0,1,7060
0,0,0,0,0,0,22277,29927,35432,0,0,7065
0,0,0,0,0,0,19428,28166,34728,1,0,7070
0,0,0,0,0,0,35336,35096,36136,0,1,7075
0,0,0,0,0,0,21493,29351,35064,0,0,7080
0,0,0,0,0,0,19108,27910,34552,1,0,7085
0,0,0,0,0,0,16147,26038,33592,0,0,7090
0,0,0,0,0,0,29975,34664,35960,1,1,7095
0,0,0,0,0,0,22181,29879,35448,0,0,7100
0,0,0,0,0,0,21813,29911,35816,0,0,7105
0,0,0,0,0,0,30711,34456,35576,1,1,7110
0,0,0,0,0,0,22325,29863,35352,0,0,7115
0,0,0,0,0,0,19620,28326,34840,0,0,7120
0,0,0,0,0,0,30839,34808,35752,1,1,7125
0,0,0,0,0,0,22325,30071,35384,0,0,7130
0,0,0,0,0,0,27846,36664,37129,1,1,7142
0,0,0,0,0,0,23141,31223,35976,0,0,7145
0,0,0,0,0,0,19764,29031,35112,1,0,7150
0,0,0,0,0,0,29271,34616,34984,0,0,7155
0,0,0,0,0,0,24565,32087,36552,0,1,7160
0,0,0,0,0,0,20404,29191,35384,1,0,7165
0,0,0,0,0,0,18244,27734,34632,0,0,7170
0,0,0,0,0,0,30423,36520,36632,0,1,7175
0,0,0,0,0,0,22213,30663,35784,1,0,7180
0,0,0,0,0,0,22149,30279,35880,0,0,7185
0,0,0,0,0,0,30823,35112,35752,1,1,7190
0,0,0,0,0,0,22341,30103,35432,0,0,7195
0,0,0,0,0,0,19540,28438,34792,0,0,7200
0,0,0,0,0,0,31047,37689,36856,1,1,7205
0,0,0,0,0,0,22325,31111,35944,0,0,7210
0,0,0,0,0,0,19380,28823,35080,0,0,7215
0,0,0,0,0,0,35192,35624,36424,1,1,7220
0,0,0,0,0,0,20116,28502,34632,0,0,7225
0,0,0,0,0,0,27990,35896,36520,1,1,7237
0,0,0,0,0,0,23093,30743,35688,0,0,7240
0,0,0,0,0,0,19604,28662,35032,1,0,7245
0,0,0,0,0,0,18068,27590,34536,0,0,7250
0,0,0,0,0,0,30343,34776,35768,0,1,7255
0,0,0,0,0,0,22181,29975,35448,1,0,7260
0,0,0,0,0,0,20741,29207,35416,0,0,7265
0,0,0,0,0,0,30839,35976,36120,0,1,7270
0,0,0,0,0,0,22293,30503,35592,1,0,7275
0,0,0,0,0,0,19604,28518,34872,0,0,7280
0,0,0,0,0,0,31463,35272,35880,0,1,7285
0,0,0,0,0,0,22165,29847,35336,1,0,7290
0,0,0,0,0,0,19252,28134,34696,0,0,7295
0,0,0,0,0,0,35112,36953,36985,1,0,7300
0,0,0,0,0,0,23605,30311,35416,0,0,7305
0,0,0,0,0,0,19972,28518,34808,0,0,7310
0,0,0,0,0,0,29383,33256,35496,1,0,7315
0,0,0,0,0,0,24998,31575,36472,0,1,7320
0,0,0,0,0,0,20725,29127,35352,0,0,7325
0,0,0,0,0,0,26982,36488,37353,1,1,7337
0,0,0,0,0,0,22933,31191,36088,1,0,7340
0,0,0,0,0,0,22245,30615,36120,0,0,7345
0,0,0,0,0,0,30919,36520,36392,0,1,7350
0,0,0,0,0,0,22325,30807,35752,1,0,7355
0,0,0,0,0,0,19796,28887,35160,0,0,7360
0,0,0,0,0,0,31047,37353,36824,0,1,7365
0,0,0,0,0,0,22341,31111,35960,1,0,7370
0,0,0,0,0,0,19364,28775,35032,0,0,7375
0,0,0,0,0,0,33784,37337,36680,1,1,7380
0,0,0,0,0,0,20709,29607,35208,0,0,7385
0,0,0,0,0,0,18900,28166,34680,0,0,7390
0,0,0,0,0,0,33912,36760,36120,1,0,7395
0,0,0,0,0,0,24485,31927,36312,0,1,7400
0,0,0,0,0,0,20340,29191,35224,0,0,7405
0,0,0,0,0,0,17156,26838,34104,1,0,7410
0,0,0,0,0,0,30039,35096,36168,0,1,7415
0,0,0,0,0,0,22117,30119,35528,1,0,7420
0,0,0,0,0,0,27254,35496,36856,0,1,7432
0,0,0,0,0,0,23221,30791,35848,1,0,7435
0,0,0,0,0,0,20805,29479,35576,0,0,7440
0,0,0,0,0,0,30839,36344,36312,0,1,7445
0,0,0,0,0,0,22261,30647,35656,1,0,7450
0,0,0,0,0,0,19524,28630,34968,0,0,7455
0,0,0,0,0,0,31207,36712,36536,1,1,7460
0,0,0,0,0,0,22341,30775,35752,0,0,7465
0,0,0,0,0,0,19412,28614,34984,0,0,7470
0,0,0,0,0,0,35400,35864,36504,1,1,7475
0,0,0,0,0,0,20885,29143,34888,0,0,7480
0,0,0,0,0,0,18900,27830,34520,0,0,7485
0,0,0,0,0,0,32759,34744,34936,1,0,7490
0,0,0,0,0,0,25654,31911,36392,0,1,7495
0,0,0,0,0,0,20997,29239,35352,1,0,7500
0,0,0,0,0,0,18388,27718,34648,0,0,7505
0,0,0,0,0,0,30391,36024,36408,0,1,7510
0,0,0,0,0,0,22117,30327,35544,1,0,7515
0,0,0,0,0,0,27302,34088,37385,1,1,7527
0,0,0,0,0,0,23429,30311,35784,0,0,7530
0,0,0,0,0,0,20036,28662,35144,0,0,7535
0,0,0,0,0,0,31127,35928,36264,0,1,7540
0,0,0,0,0,0,22453,30519,35656,1,0,7545
0,0,0,0,0,0,19444,28518,34984,0,0,7550
0,0,0,0,0,0,33976,38169,37289,1,1,7555
0,0,0,0,0,0,20725,29879,35160,0,0,7560
0,0,0,0,0,0,18756,28198,34728,0,0,7565
0,0,0,0,0,0,31319,35400,35352,1,0,7570
0,0,0,0,0,0,24646,31991,36472,0,1,7575
0,0,0,0,0,0,20661,29303,35464,0,0,7580
0,0,0,0,0,0,17988,27462,34568,1,0,7585
0,0,0,0,0,0,30327,37529,37033,0,1,7590
0,0,0,0,0,0,22053,31015,35960,1,0,7595
0,0,0,0,0,0,22005,30599,36008,0,0,7600
0,0,0,0,0,0,30839,36488,36408,0,1,7605
0,0,0,0,0,0,22245,30631,35672,1,0,7610
0,0,0,0,0,0,19620,28807,35000,0,0,7615
0,0,0,0,0,0,26518,35352,36921,1,1,7627
0,0,0,0,0,0,22869,30791,35832,0,0,7630
0,0,0,0,0,0,34216,38249,37385,1,1,7635
0,0,0,0,0,0,20981,29991,35352,0,0,7640
0,0,0,0,0,0,19076,28470,34792,0,0,7645
0,0,0,0,0,0,33144,37753,36440,1,0,7650
0,0,0,0,0,0,24533,32503,36616,0,1,7655
0,0,0,0,0,0,20356,29511,35464,0,0,7660
0,0,0,0,0,0,18036,27638,34600,1,0,7665
0,0,0,0,0,0,30247,35960,36376,0,1,7670
0,0,0,0,0,0,22101,30455,35640,1,0,7675
0,0,0,0,0,0,21845,29751,35368,0,0,7680
0,0,0,0,0,0,30567,37513,36953,0,1,7685
0,0,0,0,0,0,22309,31207,36056,1,0,7690
0,0,0,0,0,0,19892,29239,35352,0,0,7695
0,0,0,0,0,0,30759,34744,35720,0,1,7700
0,0,0,0,0,0,22261,29991,35400,1,0,7705
0,0,0,0,0,0,19412,28182,34712,0,0,7710
0,0,0,0,0,0,26646,34584,36584,1,1,7722
0,0,0,0,0,0,22885,30295,35624,0,0,7725
0,0,0,0,0,0,35560,35672,36472,1,1,7730
0,0,0,0,0,0,22149,29943,35256,0,0,7735
0,0,0,0,0,0,19476,28310,34728,0,0,7740
0,0,0,0,0,0,30231,34008,35768,1,0,7745
0,0,0,0,0,0,25302,31879,36632,0,1,7750
0,0,0,0,0,0,20661,29095,35336,1,0,7755
0,0,0,0,0,0,18532,27814,34712,0,0,7760
0,0,0,0,0,0,30359,34456,35768,0,1,7765
0,0,0,0,0,0,22165,29767,35320,1,0,7770
0,0,0,0,0,0,21445,29639,35656,0,0,7775
0,0,0,0,0,0,30903,35880,36088,0,1,7780
0,0,0,0,0,0,22293,30455,35480,1,0,7785
0,0,0,0,0,0,19412,28502,34840,0,0,7790
0,0,0,0,0,0,31287,36408,36392,1,1,7795
0,0,0,0,0,0,22133,30487,35576,0,0,7800
0,0,0,0,0,0,19332,28518,35000,0,0,7805
0,0,0,0,0,0,26598,34168,37497,1,1,7817
0,0,0,0,0,0,23221,30375,35864,0,0,7820
0,0,0,0,0,0,29687,34408,34968,1,0,7825
0,0,0,0,0,0,24822,32055,36488,0,1,7830
0,0,0,0,0,0,20581,29239,35384,1,0,7835
0,0,0,0,0,0,18180,27558,34616,0,0,7840
0,0,0,0,0,0,30391,36488,36584,0,1,7845
0,0,0,0,0,0,22165,30567,35704,1,0,7850
0,0,0,0,0,0,21973,30327,35864,0,0,7855
0,0,0,0,0,0,30887,36344,36360,0,1,7860
0,0,0,0,0,0,22341,30695,35656,1,0,7865
0,0,0,0,0,0,19556,28727,35000,0,0,7870
0,0,0,0,0,0,31095,36680,36584,0,1,7875
0,0,0,0,0,0,22293,30679,35688,0,0,7880
0,0,0,0,0,0,19572,28759,34984,0,0,7885
0,0,0,0,0,0,33928,37673,37145,1,1,7890
0,0,0,0,0,0,20661,29623,35112,0,0,7895
0,0,0,0,0,0,18820,28214,34664,0,0,7900
0,0,0,0,0,0,26662,35160,36648,1,1,7912
0,0,0,0,0,0,22757,30679,35784,0,0,7915
0,0,0,0,0,0,19204,28502,35016,1,0,7920
0,0,0,0,0,0,30327,35880,36296,0,1,7925
0,0,0,0,0,0,22165,30487,35672,1,0,7930
0,0,0,0,0,0,22005,30199,35864,0,0,7935
0,0,0,0,0,0,30791,34888,35768,0,1,7940
0,0,0,0,0,0,22389,30103,35400,1,0,7945
0,0,0,0,0,0,19748,28454,34808,0,0,7950
0,0,0,0,0,0,30999,36328,36360,0,1,7955
0,0,0,0,0,0,22389,30695,35720,1,0,7960
0,0,0,0,0,0,19412,28518,34936,0,0,7965
0,0,0,0,0,0,31799,35576,35992,1,1,7970
0,0,0,0,0,0,21925,29815,35400,0,0,7975
0,0,0,0,0,0,19252,28134,34728,0,0,7980
0,0,0,0,0,0,26214,34088,36456,1,0,7985
0,0,0,0,0,0,26982,31463,35784,0,1,7990
0,0,0,0,0,0,21397,28983,35000,1,0,7995
0,0,0,0,0,0,29943,36248,35544,0,0,8000
0,0,0,0,0,0,27910,36712,39449,3,3,8042
0,0,0,0,0,0,24822,31847,37273,0,0,8045
0,0,0,0,0,0,31991,35560,36696,1,1,8050
0,0,0,0,0,0,23093,30631,35976,0,0,8055
0,0,0,0,0,0,20100,28679,35224,0,0,8060
0,0,0,0,0,0,34680,35608,36472,1,1,8065
0,0,0,0,0,0,20773,29159,35032,0,0,8070
0,0,0,0,0,0,18948,27846,34552,0,0,8075
0,0,0,0,0,0,29767,34504,34888,1,0,8080
0,0,0,0,0,0,24790,31975,36344,0,1,8085
0,0,0,0,0,0,20356,29047,35240,1,0,8090
0,0,0,0,0,0,18228,27574,34616,0,0,8095
0,0,0,0,0,0,30327,34568,35880,0,1,8100
0,0,0,0,0,0,22197,29815,35336,1,0,8105
0,0,0,0,0,0,22085,29927,35656,0,0,8110
0,0,0,0,0,0,30759,35448,36040,1,1,8115
